"MYRX";"Myrexis, Inc";"3.57";"92248800";"n/a";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MYRX&selected=MYRX"
"MYGN";"Myriad Genetics, Inc.";"23.56";"2019940160";"1995";"Health Care";"Biotechnology: In Vitro & In Vivo Diagnostic Substances";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MYGN&selected=MYGN"
"NABI";"Nabi Biopharmaceuticals";"5.63";"240947110";"2010";"Health Care";"Biotechnology: Biological Products (No Diagnostic Substances)";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NABI&selected=NABI"
"NANO";"Nanometrics Incorporated";"19.02";"432248520";"1984";"Capital Goods";"Industrial Machinery/Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NANO&selected=NANO"
"NANX";"Nanophase Technologies Corporation";"1.18";"25020720";"1997";"Capital Goods";"Industrial Specialties";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NANX&selected=NANX"
"NSPH";"Nanosphere, Inc.";"2";"56876000";"2007";"Health Care";"Medical/Dental Instruments";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NSPH&selected=NSPH"
"NSSC";"NAPCO Security Technologies, Inc.";"2.8";"53468800";"n/a";"Consumer Durables";"Telecommunications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NSSC&selected=NSSC"
"NARA";"Nara Bancorp, Inc.";"8.18";"310864540";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NARA&selected=NARA"
"NASB";"NASB Financial Inc.";"9.39";"73880520";"n/a";"Finance";"Savings Institutions";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NASB&selected=NASB"
"QQQX";"NASDAQ Premium Income and Growth Fund Inc.";"14.394";"265497330";"2007";"n/a";"n/a";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=QQQX&selected=QQQX"
"NAFC";"Nash-Finch Company";"37.42";"453118780";"n/a";"Consumer Non-Durables";"Food Distributors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NAFC&selected=NAFC"
"NATH";"Nathan's Famous, Inc.";"19.31";"98133420";"1993";"Consumer Services";"Restaurants";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NATH&selected=NATH"
"NAUH";"National American University Holdings, Inc.";"9.11";"240850180";"n/a";"Consumer Services";"Other Consumer Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NAUH&selected=NAUH"
"NKSH";"National Bankshares, Inc.";"26.55";"184150800";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NKSH&selected=NKSH"
"FIZZ";"National Beverage Corp.";"15.46";"714669420";"n/a";"Consumer Non-Durables";"Beverages (Production/Distribution)";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FIZZ&selected=FIZZ"
"NCMI";"National CineMedia, Inc.";"15.08";"831511200";"2007";"Consumer Services";"Advertising";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NCMI&selected=NCMI"
"NATI";"National Instruments Corporation";"29.21";"3476340520";"1995";"Technology";"Computer Software: Prepackaged Software";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NATI&selected=NATI"
"NATL";"National Interstate Corporation";"23.89";"464445490";"2005";"Finance";"Property-Casualty Insurers";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NATL&selected=NATL"
"NPBC";"National Penn Bancshares, Inc.";"7.88";"1194828640";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NPBC&selected=NPBC"
"NPBCO";"National Penn Bancshares, Inc.";"25.25";"63882500";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NPBCO&selected=NPBCO"
"NRCI";"National Research Corporation";"36.7";"246367100";"1997";"Health Care";"Biotechnology: Commercial Physical & Biological Resarch";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NRCI&selected=NRCI"
"NSEC";"National Security Group, Inc.";"11.95";"29480650";"n/a";"Finance";"Life Insurance";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NSEC&selected=NSEC"
"NTSC";"National Technical Systems, Inc.";"6.11";"62584730";"n/a";"Health Care";"Precision Instruments";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NTSC&selected=NTSC"
"NWLI";"National Western Life Insurance Company";"172.51";"592399340";"n/a";"Finance";"Life Insurance";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NWLI&selected=NWLI"
"NAII";"Natural Alternatives International, Inc.";"4.83";"34389600";"n/a";"Consumer Durables";"Specialty Chemicals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NAII&selected=NAII"
"NATR";"Nature's Sunshine Products, Inc.";"19.5";"302893500";"n/a";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NATR&selected=NATR"
"BABY";"Natus Medical Incorporated";"13.77";"399385080";"2001";"Health Care";"Biotechnology: Electromedical & Electrotherapeutic Apparatus";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=BABY&selected=BABY"
"NVSLD";"Naugatuck Valley Financial Corporation";"7.94";"55603820";"n/a";"Finance";"Savings Institutions";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NVSLD&selected=NVSLD"
"NMARU";"Nautilus Marine Acquisition Corp.";"9.92";"59520000";"n/a";"Finance";"Business Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NMARU&selected=NMARU"
"NAVR";"Navarre Corporation";"1.98";"72420480";"1993";"Technology";"Retail: Computer Software & Peripheral Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NAVR&selected=NAVR"
"NBTF";"NB&T FINANCIAL GROUP INC";"18.74";"64165760";"n/a";"Finance";"Commercial Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NBTF&selected=NBTF"
"NBTB";"NBT Bancorp Inc.";"22.52";"775588800";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NBTB&selected=NBTB"
"NCIT";"NCI, Inc.";"23.62";"200297600";"2005";"Technology";"EDP Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NCIT&selected=NCIT"
"NKTR";"Nektar Therapeutics";"7.65";"872712000";"n/a";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NKTR&selected=NKTR"
"NEOG";"Neogen Corporation";"46.24";"1072305600";"1989";"Health Care";"Biotechnology: In Vitro & In Vivo Diagnostic Substances";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NEOG&selected=NEOG"
"NEPT";"Neptune Technologies & Bioresources Inc";"3.99";"169539090";"n/a";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NEPT&selected=NEPT"
"NSTC";"Ness Technologies, Inc.";"7.67";"293546240";"2004";"Technology";"EDP Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NSTC&selected=NSTC"
"UEPS";"Net 1 UEPS Technologies, Inc.";"8.4";"382494000";"2005";"Finance";"Investment Bankers/Brokers/Service";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UEPS&selected=UEPS"
"NETC";"NET Servicos de Comunicacao S.A.";"10.081";"2303548824";"1994";"Consumer Services";"Television Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NETC&selected=NETC"
"NTAP";"NetApp, Inc.";"50.66";"18636395520";"1995";"Technology";"Electronic Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NTAP&selected=NTAP"
"NTES";"Netease.com, Inc.";"49.42";"6452374040";"n/a";"Miscellaneous";"Business Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NTES&selected=NTES"
"NFLX";"Netflix, Inc.";"286.93";"15061242630";"2002";"Consumer Services";"Consumer Electronics/Video Chains";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NFLX&selected=NFLX"
"NTGR";"NETGEAR, Inc.";"40.01";"1464446020";"2003";"Public Utilities";"Telecommunications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NTGR&selected=NTGR"
"NLST";"Netlist, Inc.";"1.71";"43350210";"2006";"Technology";"Semiconductors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NLST&selected=NLST"
"NETL";"NetLogic Microsystems, Inc.";"38.04";"2598512400";"2004";"Technology";"Semiconductors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NETL&selected=NETL"
"NTCT";"NetScout Systems, Inc.";"15.56";"662638160";"1999";"Technology";"EDP Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NTCT&selected=NTCT"
"NTWK";"NetSol Technologies Inc.";"1.52";"84136560";"1994";"Technology";"Computer Software: Prepackaged Software";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NTWK&selected=NTWK"
"NTSP";"NetSpend Holdings, Inc.";"7.91";"706244350";"2010";"Finance";"Finance: Consumer Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NTSP&selected=NTSP"
"NEI";"Network Engines, Inc";"1.2";"51540000";"n/a";"Technology";"Computer Software: Prepackaged Software";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NEI&selected=NEI"
"NWK";"Network Equipment Technologies, Inc.";"2.55";"77063550";"1987";"Technology";"Computer Communications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NWK&selected=NWK"
"NBIX";"Neurocrine Biosciences, Inc.";"8.02";"442712020";"1996";"Health Care";"Biotechnology: Biological Products (No Diagnostic Substances)";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NBIX&selected=NBIX"
"NGSX";"NeurogesX, Inc.";"1.71";"30564540";"2007";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NGSX&selected=NGSX"
"NURO";"NeuroMetrix, Inc.";"0.5";"11599000";"2004";"Health Care";"Medical/Dental Instruments";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NURO&selected=NURO"
"TNDM";"Neutral Tandem, Inc.";"16.61";"572065010";"2007";"Public Utilities";"Telecommunications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TNDM&selected=TNDM"
"NCBC";"New Century Bancorp, Inc. (NC)";"4.44";"30698160";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NCBC&selected=NCBC"
"NEBS";"New England Bancshares, Inc.";"9.5";"58491500";"1977";"Finance";"Savings Institutions";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NEBS&selected=NEBS"
"NOOF";"New Frontier Media, Inc.";"1.41";"27073410";"n/a";"Consumer Services";"Movies/Entertainment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NOOF&selected=NOOF"
"NHTB";"New Hampshire Thrift Bancshares, Inc.";"13.791";"79629234";"n/a";"Finance";"Savings Institutions";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NHTB&selected=NHTB"
"HAVNP";"New York Community Bancorp, Inc.";"11.75";"25850000";"n/a";"Finance";"Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HAVNP&selected=HAVNP"
"NYMT";"New York Mortgage Trust, Inc.";"7.39";"69783770";"n/a";"Consumer Services";"Real Estate Investment Trusts";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NYMT&selected=NYMT"
"NBBC";"NewBridge Bancorp";"4.98";"77966880";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NBBC&selected=NBBC"
"NEWL";"NewLead Holdings Ltd.";"2.02";"15630760";"n/a";"Transportation";"Marine Transportation";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NEWL&selected=NEWL"
"NFSB";"Newport Bancorp, Inc.";"13.97";"48741330";"n/a";"Finance";"Savings Institutions";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NFSB&selected=NFSB"
"NEWP";"Newport Corporation";"16.99";"636513360";"n/a";"Capital Goods";"Medical Specialities";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NEWP&selected=NEWP"
"NWS";"News Corporation";"16.09";"12848202890";"n/a";"Consumer Services";"Newspapers/Magazines";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NWS&selected=NWS"
"NWSA";"News Corporation";"15.64";"28591624760";"n/a";"Consumer Services";"Newspapers/Magazines";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NWSA&selected=NWSA"
"NEWS";"NewStar Financial, Inc.";"10.6";"535522600";"2006";"Finance";"Finance: Consumer Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NEWS&selected=NEWS"
"NEWT";"Newtek Business Services Inc.";"1.45";"53294750";"n/a";"Miscellaneous";"Business Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NEWT&selected=NEWT"
"NXST";"Nexstar Broadcasting Group, Inc.";"7.39";"111138210";"2003";"Consumer Services";"Broadcasting";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NXST&selected=NXST"
"NEXS";"Nexxus Lighting, Inc.";"2.65";"43571300";"n/a";"Basic Industries";"Telecommunications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NEXS&selected=NEXS"
"NFEC";"NF Energy Saving Corporation";"2.02";"10760540";"n/a";"Capital Goods";"Metal Fabrications";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NFEC&selected=NFEC"
"NGPC";"NGP Capital Resources Company";"8.27";"178863560";"2004";"n/a";"n/a";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NGPC&selected=NGPC"
"EGOV";"NIC Inc.";"13.25";"847615750";"1999";"Consumer Services";"Professional Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EGOV&selected=EGOV"
"NICE";"NICE-Systems Limited";"35.79";"2278033500";"n/a";"Technology";"Computer Manufacturing";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NICE&selected=NICE"
"NICK";"Nicholas Financial, Inc.";"12.16";"143804160";"1995";"Finance";"Finance Companies";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NICK&selected=NICK"
"NIHD";"NII Holdings, Inc.";"41.64";"7087003080";"n/a";"Public Utilities";"Telecommunications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NIHD&selected=NIHD"
"NINE";"Ninetowns Internet Technology Group Company Limited";"1.39";"53920880";"1995";"Technology";"Computer Software: Prepackaged Software";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NINE&selected=NINE"
"NNBR";"NN, Inc.";"13.5";"226827000";"1994";"Capital Goods";"Metal Fabrications";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NNBR&selected=NNBR"
"NLCI";"Nobel Learning Communities, Inc.";"11.63";"123452450";"n/a";"Consumer Services";"Other Consumer Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NLCI&selected=NLCI"
"NOBH";"Nobility Homes, Inc.";"7.53";"30541680";"1971";"Basic Industries";"Homebuilding";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NOBH&selected=NOBH"
"NDSN";"Nordson Corporation";"54.82";"3740204140";"n/a";"Capital Goods";"Industrial Machinery/Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NDSN&selected=NDSN"
"NSYS";"Nortech Systems Incorporated";"3.61";"9902230";"n/a";"Capital Goods";"Industrial Machinery/Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NSYS&selected=NSYS"
"FFFD";"North Central Bancshares, Inc.";"17.69";"23969950";"n/a";"Finance";"Savings Institutions";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FFFD&selected=FFFD"
"NOVB";"North Valley Bancorp";"10.5";"71736000";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NOVB&selected=NOVB"
"NBN";"Northeast Bancorp";"13.25";"43870750";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NBN&selected=NBN"
"NECB";"Northeast Community Bancorp, Inc.";"6.66";"86606640";"n/a";"Finance";"Savings Institutions";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NECB&selected=NECB"
"NSFC";"Northern States Financial Corporation";"1.03";"4408400";"1972";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NSFC&selected=NSFC"
"NTIC";"Northern Technologies International Corporation";"18.33";"79625520";"n/a";"Capital Goods";"Industrial Specialties";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NTIC&selected=NTIC"
"NTRS";"Northern Trust Corporation";"44.29";"10709454870";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NTRS&selected=NTRS"
"NFBK";"Northfield Bancorp, Inc.";"14.07";"599635260";"n/a";"Finance";"Savings Institutions";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NFBK&selected=NFBK"
"NRIM";"Northrim BanCorp Inc";"19.6";"126028000";"n/a";"Finance";"Savings Institutions";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NRIM&selected=NRIM"
"NWBI";"Northwest Bancshares, Inc.";"12.74";"1351637560";"2009";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NWBI&selected=NWBI"
"NWPX";"Northwest Pipe Company";"28.7";"267225700";"1995";"Basic Industries";"Steel/Iron Ore";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NWPX&selected=NWPX"
"NWFL";"Norwood Financial Corp.";"26.45";"73028450";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NWFL&selected=NWFL"
"NVMI";"Nova Measuring Instruments Ltd.";"9.47";"248824250";"2000";"Capital Goods";"Electronic Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NVMI&selected=NVMI"
"NVTL";"Novatel Wireless, Inc.";"5.39";"172744110";"2000";"Consumer Durables";"Telecommunications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NVTL&selected=NVTL"
"NVAX";"Novavax, Inc.";"1.96";"219716000";"n/a";"Health Care";"Biotechnology: Biological Products (No Diagnostic Substances)";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NVAX&selected=NVAX"
"NVLS";"Novellus Systems, Inc.";"31.89";"2848032120";"1988";"Technology";"Industrial Machinery/Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NVLS&selected=NVLS"
"NVGN";"Novogen Limited";"0.7978";"16295065";"n/a";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NVGN&selected=NVGN"
"NPSP";"NPS Pharmaceuticals, Inc.";"9.91";"852269910";"1994";"Health Care";"Biotechnology: Biological Products (No Diagnostic Substances)";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NPSP&selected=NPSP"
"NTLS";"NTELOS Holdings Corp.";"20.34";"856395360";"2006";"Public Utilities";"Telecommunications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NTLS&selected=NTLS"
"NUAN";"Nuance Communications, Inc.";"21.345";"6461323605";"2000";"Technology";"Computer Software: Prepackaged Software";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NUAN&selected=NUAN"
"NMRX";"Numerex Corp.";"9.7";"145965600";"n/a";"Consumer Durables";"Telecommunications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NMRX&selected=NMRX"
"PATH";"NuPathe Inc.";"7.3185";"106601271";"1997";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PATH&selected=PATH"
"NUTR";"Nutraceutical International Corporation";"15.03";"154839060";"1998";"Consumer Durables";"Specialty Chemicals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NUTR&selected=NUTR"
"NTRI";"NutriSystem Inc";"15.03";"405103590";"n/a";"Consumer Services";"Catalog/Specialty Distribution";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NTRI&selected=NTRI"
"NUVA";"NuVasive, Inc.";"31.19";"1237432060";"2004";"Health Care";"Medical/Dental Instruments";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NUVA&selected=NUVA"
"NVEC";"NVE Corporation";"56.77";"271133520";"n/a";"Technology";"Semiconductors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NVEC&selected=NVEC"
"NVDA";"NVIDIA Corporation";"14.1";"8464060800";"1999";"Technology";"Semiconductors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NVDA&selected=NVDA"
"NXPI";"NXP Semiconductors N.V.";"21.69";"5438810880";"2010";"Technology";"Semiconductors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NXPI&selected=NXPI"
"NXTM";"NxStage Medical, Inc.";"19.64";"1066294880";"2005";"Health Care";"Biotechnology: Electromedical & Electrotherapeutic Apparatus";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NXTM&selected=NXTM"
"NYMX";"Nymox Pharmaceutical Corporation";"9.1";"296423400";"n/a";"Health Care";"Biotechnology: In Vitro & In Vivo Diagnostic Substances";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NYMX&selected=NYMX"
"OIIM";"O2Micro International Limited";"5.79";"193965000";"2000";"Technology";"Semiconductors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OIIM&selected=OIIM"
"BKOR";"Oak Ridge Financial Services, Inc.";"3.75";"6716250";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=BKOR&selected=BKOR"
"OVLY";"Oak Valley Bancorp (CA)";"5.85";"45126900";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OVLY&selected=OVLY"
"OBAF";"OBA Financial Services, Inc.";"15";"69435000";"2010";"Finance";"Savings Institutions";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OBAF&selected=OBAF"
"OMPI";"Obagi Medical Products, Inc.";"10.54";"195358900";"2006";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OMPI&selected=OMPI"
"OBCI";"Ocean Bio-Chem, Inc.";"4.2";"32986800";"n/a";"Consumer Durables";"Specialty Chemicals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OBCI&selected=OBCI"
"OPTT";"Ocean Power Technologies, Inc.";"3.89";"40498790";"2007";"Public Utilities";"Electric Utilities: Central";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OPTT&selected=OPTT"
"OSHC";"Ocean Shore Holding Co.";"12.45";"90847650";"1993";"Finance";"Savings Institutions";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OSHC&selected=OSHC"
"OCFC";"OceanFirst Financial Corp.";"13.34";"251405640";"n/a";"Finance";"Savings Institutions";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OCFC&selected=OCFC"
"OCNFD";"OceanFreight Inc.";"5.51";"22938130";"n/a";"n/a";"n/a";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OCNFD&selected=OCNFD"
"CHUX";"O'Charley's Inc.";"7.55";"163955800";"1990";"Consumer Services";"Restaurants";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=CHUX&selected=CHUX"
"OCLR";"Oclaro, Inc.";"6.06";"305805780";"1997";"Technology";"Semiconductors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OCLR&selected=OCLR"
"OFED";"Oconee Federal Financial Corp.";"11.435";"72589380";"2011";"Finance";"Savings Institutions";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OFED&selected=OFED"
"OCLS";"Oculus Innovative Sciences, Inc.";"1.69";"44913440";"2007";"Health Care";"Medical/Dental Instruments";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OCLS&selected=OCLS"
"OCZ";"OCZ Technology Group Inc";"10.55";"542090650";"n/a";"Technology";"Electronic Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OCZ&selected=OCZ"
"OMEX";"Odyssey Marine Exploration, Inc.";"3.14";"211221520";"n/a";"Consumer Services";"Marine Transportation";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OMEX&selected=OMEX"
"OLCB";"Ohio Legacy Corporation";"1.15";"22672250";"2002";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OLCB&selected=OLCB"
"OVBC";"Ohio Valley Banc Corp.";"17.11";"68440000";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OVBC&selected=OVBC"
"ODFL";"Old Dominion Freight Line, Inc.";"38.2";"2194322600";"1991";"Transportation";"Trucking Freight/Courier Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ODFL&selected=ODFL"
"OLBK";"Old Line Bancshares, Inc.";"8.29";"56454900";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OLBK&selected=OLBK"
"OPOF";"Old Point Financial Corporation";"10.55";"52275250";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OPOF&selected=OPOF"
"OSBC";"Old Second Bancorp, Inc.";"0.9";"12631500";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OSBC&selected=OSBC"
"OSBCP";"Old Second Bancorp, Inc.";"3.25";"8937500";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OSBCP&selected=OSBCP"
"ZEUS";"Olympic Steel, Inc.";"27.27";"297243000";"1985";"Basic Industries";"Metal Fabrications";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ZEUS&selected=ZEUS"
"OFLX";"Omega Flex, Inc.";"13.5";"136242000";"n/a";"Capital Goods";"Industrial Specialties";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OFLX&selected=OFLX"
"ONAV";"Omega Navigation Enterprises, Inc.";"0.29";"4648700";"2006";"Transportation";"Marine Transportation";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ONAV&selected=ONAV"
"OMER";"Omeros Corporation";"4.14";"91651320";"2009";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OMER&selected=OMER"
"OABC";"OmniAmerican Bancorp, Inc.";"14.64";"173322960";"2010";"Finance";"Savings Institutions";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OABC&selected=OABC"
"OMCL";"Omnicell, Inc.";"16.81";"556730390";"2001";"Technology";"Computer Manufacturing";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OMCL&selected=OMCL"
